user_id,scheme_name,gender,age,marital_status,state,area_of_residence,social_category,minority_status,disability_status,bpl_category,is_student,employment_status,occupation,income_annum,single_parent_child,risk_score
75800,Skill India Mission,Female,23,Divorced,Andhra Pradesh,Urban,OBC,No,Yes,BPL,No,Government Employed,Student,74591,Yes,0.8968466358689868
21678,Pradhan Mantri Awas Yojana (Rural),Female,50,Unmarried,Rajasthan,Rural,General,Yes,No,BPL,No,Government Employed,Software Engineer,122106,Yes,0.8341033160083122
75573,Farmer Support,Female,35,Widow,Uttar Pradesh,Rural,General,Yes,Yes,APL,No,Self Employed,Farmer,1491784,No,0.6620182624684036
23826,Ujjwala Yojana,Female,59,Unmarried,Uttar Pradesh,Rural,ST,No,No,BPL,No,Private Employed,Teacher,76248,Yes,0.8544386191563825
63785,Agri-Clinics and Agri-Business Centres,Female,25,Widow,Kerala,Urban,General,No,No,BPL,No,Unemployed,Student,131793,Yes,0.8232349454737863
16854,PM-KISAN,Male,41,Unmarried,Uttar Pradesh,Rural,General,Yes,No,APL,No,Self Employed,Farmer,571181,Yes,0.6125778638894268
25295,Atal Pension Yojana,Male,29,Divorced,Delhi,Urban,General,Yes,No,BPL,No,Unemployed,Farmer,24476,No,0.7457404978268752
51120,PM-KISAN,Other,31,Divorced,Bihar,Rural,OBC,Yes,No,APL,No,Self Employed,Farmer,1647536,No,0.4523187185293357
62160,Post Matric Scholarship for SC Students,Female,22,Divorced,Uttar Pradesh,Urban,SC,No,No,APL,Yes,Unemployed,Student,459702,Yes,0.6884053610759215
91674,Farmer Support,Male,35,Married,Andhra Pradesh,Rural,SC,No,Yes,BPL,No,Self Employed,Farmer,41906,Yes,1.0
92955,Stand-Up India,Female,30,Married,Karnataka,Urban,SC,Yes,Yes,APL,No,Self Employed,Engineer,952093,Yes,0.9012179681588381
62049,Atal Pension Yojana,Female,33,Unmarried,Bihar,Rural,OBC,Yes,No,BPL,No,Government Employed,Labourer,140799,Yes,0.9297707621355131
97208,Student Scholarship,Male,17,Unmarried,Rajasthan,Urban,General,No,Yes,BPL,Yes,Unemployed,Student,22900,No,0.8424074397012822
45322,Janani Suraksha Yojana,Female,37,Married,Rajasthan,Urban,ST,No,Yes,BPL,No,Employed,Shopkeeper,105696,No,1.0
46805,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,31,Unmarried,Maharashtra,Rural,ST,Yes,Yes,APL,No,Employed,Shopkeeper,1273551,Yes,0.9419457683604961
18934,Atal Pension Yojana,Male,38,Widow,Uttar Pradesh,Rural,SC,No,No,BPL,No,Unemployed,Farmer,45026,No,0.9457479050967019
60266,Maternity Benefit,Female,27,Married,Bihar,Rural,OBC,Yes,Yes,APL,No,Unemployed,Software Engineer,1907132,No,0.8078126687174456
55861,National Health Mission,Male,57,Unmarried,Telangana,Urban,OBC,No,No,BPL,No,Employed,Shopkeeper,75081,Yes,0.9660069637181391
39107,Farmer Support,Male,22,Divorced,Bihar,Rural,General,Yes,No,BPL,No,Self Employed,Farmer,20544,No,0.8316138109934476
11423,Ayushman Bharat (PM-JAY),Other,32,Unmarried,Uttar Pradesh,Urban,SC,Yes,No,BPL,No,Government Employed,Engineer,40953,Yes,0.9930209376869331
24553,Sukanya Samriddhi Yojana,Female,8,Unmarried,Andhra Pradesh,Rural,ST,No,Yes,BPL,No,Private Employed,None,45142,No,1.0
27167,Atal Pension Yojana,Male,34,Divorced,Bihar,Rural,ST,Yes,Yes,BPL,No,Employed,Labourer,59126,No,1.0
94555,Start-up Village Entrepreneurship Programme,Female,36,Married,Maharashtra,Rural,ST,Yes,Yes,APL,No,Self Employed,Self Employed,1136364,No,0.8932406036881947
21813,National Health Mission,Female,47,Widow,Bihar,Urban,General,Yes,No,BPL,No,Unemployed,Farmer,139579,Yes,0.8665813205650834
62944,Atal Pension Yojana,Female,36,Unmarried,Bihar,Urban,SC,Yes,Yes,APL,No,Private Employed,Auto Driver,505535,No,0.8168845986048703
18810,National Fellowship for OBC Students,Male,25,Widow,Maharashtra,Urban,OBC,No,Yes,APL,Yes,Unemployed,Student,683843,No,0.7885260119969393
74194,Skill India Mission,Male,28,Married,Tamil Nadu,Rural,ST,Yes,Yes,APL,No,Self Employed,Student,1939299,Yes,0.8801898314072236
12743,Post Matric Scholarship for SC Students,Male,23,Unmarried,Kerala,Urban,SC,No,Yes,BPL,Yes,Unemployed,Student,143087,Yes,0.9475488145025743
45242,Agri-Clinics and Agri-Business Centres,Male,39,Divorced,Telangana,Rural,OBC,No,No,APL,No,Government Employed,Student,730282,Yes,0.3897332757496556
45625,Janani Suraksha Yojana,Female,24,Married,Tamil Nadu,Rural,General,Yes,No,BPL,No,Private Employed,Shopkeeper,73025,Yes,0.8181901794358114
71294,National Fellowship for OBC Students,Female,23,Unmarried,Uttar Pradesh,Urban,OBC,No,Yes,BPL,Yes,Unemployed,Student,30211,No,1.0
92562,Old Age Pension,Other,61,Widow,Bihar,Urban,ST,Yes,No,BPL,No,Unemployed,None,59745,No,0.9432403692735899
12575,Stand-Up India,Female,30,Divorced,Uttar Pradesh,Urban,ST,No,Yes,BPL,Yes,Self Employed,Student,21128,Yes,1.0
66852,Ujjwala Yojana,Female,49,Unmarried,Bihar,Rural,General,No,Yes,BPL,No,Self Employed,Software Engineer,95901,No,0.7672595691961194
70100,Small Business Loan,Male,43,Widow,Maharashtra,Urban,ST,Yes,No,BPL,No,Self Employed,Self Employed,44332,Yes,1.0
63187,Ujjwala Yojana,Female,32,Unmarried,Delhi,Urban,OBC,Yes,Yes,BPL,No,Private Employed,Software Engineer,73772,Yes,1.0
26786,Agri-Clinics and Agri-Business Centres,Male,28,Married,Telangana,Urban,General,No,No,BPL,No,Private Employed,Student,74410,No,0.8699908292646387
60378,Janani Suraksha Yojana,Female,19,Married,Delhi,Rural,SC,No,No,BPL,No,Self Employed,Farmer,66247,Yes,1.0
30825,Student Scholarship,Other,24,Widow,Maharashtra,Urban,SC,Yes,Yes,BPL,Yes,Unemployed,Student,127550,Yes,1.0
42064,Post Matric Scholarship for SC Students,Female,23,Unmarried,Bihar,Rural,SC,No,No,BPL,Yes,Unemployed,Student,99638,No,0.9514433263168564
79902,Small Business Loan,Male,39,Unmarried,Andhra Pradesh,Rural,ST,No,No,BPL,No,Self Employed,Shopkeeper,106540,Yes,0.8681039541992687
39212,Start-up Village Entrepreneurship Programme,Male,35,Unmarried,Maharashtra,Rural,General,Yes,No,BPL,No,Self Employed,Farmer,31617,Yes,0.8956026002539492
80831,Atal Pension Yojana,Female,37,Married,Uttar Pradesh,Urban,OBC,No,Yes,APL,No,Private Employed,Auto Driver,1121877,No,0.5183077605937906
12472,National Health Mission,Female,19,Widow,Kerala,Rural,General,No,Yes,APL,No,Employed,Private Sector Worker,824953,No,0.7439740092945294
91962,Small Business Loan,Male,58,Divorced,Kerala,Urban,General,No,Yes,BPL,No,Self Employed,Auto Driver,60927,No,0.8523169848173712
38425,Ayushman Bharat (PM-JAY),Other,47,Widow,Bihar,Urban,OBC,Yes,No,BPL,No,Private Employed,Engineer,113235,No,0.9374497855650243
76545,Start-up Village Entrepreneurship Programme,Female,51,Divorced,Delhi,Rural,OBC,Yes,No,APL,No,Self Employed,Private Sector Worker,513366,No,0.5117601533592275
62523,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,37,Married,Rajasthan,Rural,General,Yes,No,BPL,No,Private Employed,Auto Driver,94439,Yes,0.9174239193099776
14474,Stand-Up India,Female,52,Widow,Rajasthan,Urban,ST,No,No,BPL,No,Self Employed,Teacher,136087,No,0.7355092973782942
21825,Pradhan Mantri Gramin Awaas Yojana,Male,26,Married,Tamil Nadu,Rural,SC,Yes,Yes,BPL,No,Self Employed,Farmer,86846,Yes,1.0
64670,Pradhan Mantri Mudra Yojana,Male,42,Married,Uttar Pradesh,Urban,OBC,No,Yes,BPL,No,Self Employed,Self Employed,83125,Yes,0.8490678713253056
53457,Start-up Village Entrepreneurship Programme,Male,24,Widow,Rajasthan,Rural,ST,Yes,Yes,APL,No,Self Employed,Teacher,765105,Yes,0.8889941697559349
49653,Small Business Loan,Other,44,Unmarried,Rajasthan,Urban,OBC,Yes,Yes,APL,No,Self Employed,Auto Driver,218607,No,0.6795966289117054
16768,Sukanya Samriddhi Yojana,Female,9,Unmarried,Telangana,Rural,OBC,No,Yes,APL,No,Self Employed,None,1535500,Yes,1.0
15064,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,25,Unmarried,Uttar Pradesh,Urban,ST,No,No,BPL,No,Unemployed,Auto Driver,69809,Yes,0.9091455548915471
95840,Student Scholarship,Other,24,Unmarried,Telangana,Urban,SC,No,No,BPL,Yes,Unemployed,Student,19307,No,0.8647200970177085
41882,Skill India Mission,Other,32,Married,Telangana,Urban,SC,No,Yes,APL,No,Government Employed,Student,575537,No,0.7930077153797821
16997,Farmer Support,Female,30,Married,Bihar,Rural,SC,No,No,APL,No,Self Employed,Farmer,1805092,No,0.6070846380603052
67253,Old Age Pension,Other,86,Unmarried,Andhra Pradesh,Urban,SC,Yes,Yes,BPL,No,Unemployed,None,93614,Yes,1.0
13110,Old Age Pension,Female,62,Widow,Bihar,Urban,SC,No,Yes,BPL,No,Unemployed,None,92694,No,0.9994409633786521
15922,Sukanya Samriddhi Yojana,Female,2,Unmarried,Andhra Pradesh,Urban,SC,Yes,Yes,BPL,No,Unemployed,None,58847,Yes,1.0
71527,National Fellowship for OBC Students,Other,27,Widow,Kerala,Rural,OBC,No,No,BPL,Yes,Unemployed,Student,127838,Yes,0.8755064016477916
83017,Farmer Support,Other,35,Widow,Andhra Pradesh,Rural,OBC,No,No,BPL,No,Self Employed,Farmer,77944,No,0.8742324913013843
54077,Pradhan Mantri Gramin Awaas Yojana,Other,40,Divorced,Uttar Pradesh,Rural,General,No,No,BPL,No,Employed,Self Employed,148492,No,0.5885947123443293
50731,Post Matric Scholarship for SC Students,Female,23,Divorced,Uttar Pradesh,Rural,SC,No,No,BPL,Yes,Unemployed,Student,128510,Yes,0.8561658107124437
79749,Van Dhan Yojana,Female,27,Divorced,Uttar Pradesh,Rural,ST,Yes,No,APL,Yes,Unemployed,Student,203255,No,0.47596144618863323
93074,Stand-Up India,Other,56,Married,Bihar,Urban,SC,No,No,APL,No,Self Employed,Unemployed,224298,Yes,0.7376411913938956
14753,National Health Mission,Male,33,Widow,Uttar Pradesh,Urban,ST,Yes,Yes,BPL,No,Government Employed,Unemployed,118649,No,1.0
74820,Van Dhan Yojana,Female,51,Widow,Tamil Nadu,Rural,ST,No,Yes,BPL,No,Self Employed,Labourer,10912,No,1.0
10652,Van Dhan Yojana,Other,25,Divorced,Rajasthan,Rural,ST,Yes,No,APL,No,Government Employed,Unemployed,1852297,Yes,0.6094316952181851
85464,Ujjwala Yojana,Female,50,Unmarried,Bihar,Urban,OBC,No,Yes,BPL,No,Private Employed,Private Sector Worker,94461,No,0.9098465231421479
80934,Old Age Pension,Other,66,Widow,Kerala,Rural,OBC,Yes,No,BPL,No,Unemployed,None,32298,Yes,1.0
27491,Old Age Pension,Female,71,Divorced,Telangana,Rural,General,Yes,No,BPL,No,Unemployed,None,29038,No,0.8825346253606485
93384,National Health Mission,Male,35,Married,Uttar Pradesh,Rural,SC,No,Yes,APL,No,Unemployed,Self Employed,186202,No,0.7842973700859671
45610,Pradhan Mantri Awas Yojana (Rural),Male,21,Divorced,Delhi,Rural,ST,No,Yes,BPL,No,Government Employed,Self Employed,82504,No,0.9876868151457796
79716,Maternity Benefit,Female,29,Married,Tamil Nadu,Urban,General,No,No,BPL,No,Unemployed,Doctor,109637,No,0.7426038668358405
70711,National Health Mission,Male,60,Divorced,Telangana,Urban,General,No,Yes,BPL,No,Unemployed,Private Sector Worker,87123,Yes,0.9002533179433216
50007,National Health Mission,Female,20,Unmarried,Tamil Nadu,Rural,ST,Yes,No,APL,No,Government Employed,Doctor,1865663,No,0.6575594296790696
31880,Van Dhan Yojana,Male,51,Divorced,Karnataka,Rural,ST,No,Yes,BPL,No,Private Employed,Engineer,75920,No,1.0
29578,Post Matric Scholarship for SC Students,Other,19,Unmarried,Andhra Pradesh,Urban,SC,No,No,APL,Yes,Unemployed,Student,1648527,No,0.5932577259030463
31552,Small Business Loan,Other,30,Married,Telangana,Rural,ST,No,Yes,BPL,No,Self Employed,Auto Driver,38678,No,0.981056052125888
75840,Sukanya Samriddhi Yojana,Female,2,Unmarried,Bihar,Rural,ST,No,Yes,APL,No,Self Employed,None,1657615,Yes,0.9225760937339152
92699,Maternity Benefit,Female,18,Married,Andhra Pradesh,Urban,OBC,Yes,No,BPL,Yes,Self Employed,Student,15784,No,0.7765548564390953
70764,Janani Suraksha Yojana,Female,37,Married,Andhra Pradesh,Urban,General,No,Yes,BPL,No,Employed,Teacher,12230,No,0.8905534244975362
33824,Farmer Support,Female,22,Unmarried,Bihar,Rural,OBC,Yes,No,APL,No,Self Employed,Farmer,1385265,Yes,0.6635127080155647
83128,Farmer Support,Female,21,Married,Maharashtra,Rural,OBC,Yes,No,BPL,No,Self Employed,Farmer,94167,Yes,0.7503990185331767
20804,Pradhan Mantri Mudra Yojana,Female,28,Divorced,Delhi,Urban,SC,No,No,BPL,No,Self Employed,Auto Driver,71049,No,0.8695849802191551
99939,Skill India Mission,Other,34,Widow,Uttar Pradesh,Urban,OBC,No,Yes,BPL,No,Private Employed,Unemployed,128460,Yes,0.995035059212095
34789,Agri-Clinics and Agri-Business Centres,Female,40,Divorced,Telangana,Urban,SC,Yes,No,APL,No,Self Employed,Student,1836364,No,0.6571443933718317
81703,Small Business Loan,Other,44,Unmarried,Telangana,Rural,ST,Yes,Yes,BPL,No,Self Employed,Shopkeeper,48376,Yes,1.0
69465,Pradhan Mantri Mudra Yojana,Other,45,Widow,Telangana,Rural,OBC,Yes,Yes,BPL,No,Self Employed,Auto Driver,99505,Yes,1.0
31854,Van Dhan Yojana,Male,53,Married,Telangana,Rural,ST,No,Yes,BPL,No,Private Employed,Labourer,111111,Yes,1.0
98684,Farmer Support,Other,24,Married,Telangana,Rural,OBC,Yes,No,APL,No,Self Employed,Farmer,358230,Yes,0.581644773185102
51083,Pradhan Mantri Awas Yojana (Rural),Female,22,Divorced,Tamil Nadu,Rural,ST,No,No,BPL,No,Government Employed,Unemployed,45261,Yes,1.0
54985,National Fellowship for OBC Students,Other,29,Divorced,Andhra Pradesh,Urban,OBC,Yes,Yes,APL,Yes,Unemployed,Student,1226670,No,0.6476494648173048
79669,Skill India Mission,Female,25,Divorced,Uttar Pradesh,Rural,General,No,Yes,APL,No,Self Employed,Unemployed,1006595,No,0.7066223404157865
48280,Pradhan Mantri Gramin Awaas Yojana,Male,44,Unmarried,Rajasthan,Rural,General,Yes,Yes,BPL,No,Private Employed,Unemployed,113446,Yes,1.0
91462,Small Business Loan,Female,47,Married,Telangana,Urban,ST,Yes,No,BPL,No,Self Employed,Self Employed,92004,Yes,0.9665000707567604
82526,Janani Suraksha Yojana,Female,20,Married,Delhi,Rural,ST,No,No,BPL,No,Unemployed,Farmer,60061,Yes,0.9711861515017217
88583,Atal Pension Yojana,Male,19,Unmarried,Telangana,Rural,ST,Yes,No,APL,No,Government Employed,Farmer,1257556,No,0.7310667011910188
84734,Van Dhan Yojana,Male,47,Unmarried,Telangana,Rural,ST,No,No,BPL,No,Private Employed,Teacher,100005,No,0.9360985724754965
42186,PM-KISAN,Other,43,Widow,Uttar Pradesh,Rural,General,No,Yes,APL,No,Self Employed,Farmer,1954586,Yes,0.7903557752261295
26601,Small Business Loan,Other,26,Unmarried,Andhra Pradesh,Rural,General,Yes,Yes,APL,No,Self Employed,Auto Driver,1031765,Yes,0.6689973010114554
32311,Ujjwala Yojana,Female,41,Married,Tamil Nadu,Urban,General,No,Yes,BPL,No,Private Employed,Shopkeeper,46900,No,0.9182569279471383
90518,Ujjwala Yojana,Female,50,Widow,Kerala,Rural,SC,Yes,No,BPL,No,Employed,Software Engineer,137913,Yes,0.9266117588308869
35189,Old Age Pension,Other,75,Divorced,Telangana,Rural,ST,Yes,Yes,BPL,No,Unemployed,None,49575,No,0.9298727622253384
64302,Sukanya Samriddhi Yojana,Female,8,Unmarried,Tamil Nadu,Urban,ST,No,No,APL,No,Private Employed,None,323675,Yes,0.6786675809227275
12903,Pradhan Mantri Mudra Yojana,Female,46,Divorced,Telangana,Urban,SC,No,No,BPL,No,Self Employed,Self Employed,147996,Yes,0.8539837813914416
75471,Ayushman Bharat (PM-JAY),Other,30,Divorced,Delhi,Rural,ST,Yes,Yes,BPL,Yes,Self Employed,Student,10720,No,1.0
61201,Post Matric Scholarship for SC Students,Other,16,Unmarried,Kerala,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,117403,No,0.8325859968185669
82230,PM-KISAN,Male,21,Widow,Tamil Nadu,Rural,General,Yes,Yes,BPL,No,Self Employed,Farmer,94099,No,1.0
15589,Janani Suraksha Yojana,Female,33,Married,Uttar Pradesh,Urban,General,Yes,No,BPL,No,Private Employed,Farmer,79043,No,0.8314061129426481
96080,Start-up Village Entrepreneurship Programme,Male,57,Widow,Karnataka,Rural,General,Yes,Yes,APL,No,Self Employed,Software Engineer,727285,Yes,0.9525589035222896
10441,Ayushman Bharat (PM-JAY),Other,37,Divorced,Uttar Pradesh,Urban,General,No,No,BPL,No,Unemployed,Self Employed,116276,No,0.6416256648014012
17363,Farmer Support,Male,25,Unmarried,Bihar,Rural,ST,Yes,No,BPL,No,Self Employed,Farmer,78429,No,0.8261709898790613
51427,Pradhan Mantri Gramin Awaas Yojana,Female,30,Unmarried,Andhra Pradesh,Rural,OBC,Yes,No,BPL,Yes,Employed,Student,66074,No,0.7890372804380513
72402,Old Age Pension,Female,66,Divorced,Tamil Nadu,Urban,OBC,No,Yes,BPL,No,Unemployed,None,112084,Yes,1.0
84435,Start-up Village Entrepreneurship Programme,Female,33,Widow,Telangana,Rural,OBC,Yes,Yes,APL,No,Self Employed,Private Sector Worker,1957015,No,0.8043181641847175
77650,Janani Suraksha Yojana,Female,36,Married,Maharashtra,Rural,General,No,No,BPL,No,Self Employed,Self Employed,65418,No,0.7359217648489271
58761,Post Matric Scholarship for SC Students,Male,20,Widow,Telangana,Urban,SC,Yes,No,BPL,Yes,Unemployed,Student,55358,No,1.0
14806,National Fellowship for OBC Students,Female,26,Unmarried,Bihar,Urban,OBC,No,Yes,APL,Yes,Unemployed,Student,1760602,Yes,0.7841715539223262
49449,Student Scholarship,Female,25,Divorced,Uttar Pradesh,Rural,SC,Yes,Yes,BPL,Yes,Unemployed,Student,23908,No,1.0
85502,Start-up Village Entrepreneurship Programme,Other,52,Unmarried,Kerala,Rural,General,No,Yes,APL,No,Self Employed,Shopkeeper,1620851,No,0.5921132586100555
92624,Small Business Loan,Male,21,Married,Bihar,Urban,SC,Yes,No,APL,No,Self Employed,Auto Driver,1967785,Yes,0.8828741920213368
66025,Maternity Benefit,Female,26,Married,Uttar Pradesh,Urban,ST,Yes,No,BPL,No,Self Employed,Self Employed,30707,No,0.720782884521126
92529,Ayushman Bharat (PM-JAY),Female,52,Married,Bihar,Urban,General,No,No,BPL,No,Government Employed,Labourer,31448,No,0.8623384473861248
81625,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,34,Unmarried,Kerala,Rural,General,Yes,Yes,APL,No,Government Employed,Auto Driver,651664,Yes,0.8452293447786398
49869,Skill India Mission,Female,23,Widow,Maharashtra,Urban,OBC,No,No,APL,No,Private Employed,Student,1072904,No,0.5582450052043421
63322,Pradhan Mantri Awas Yojana (Rural),Female,27,Married,Rajasthan,Rural,ST,Yes,No,BPL,No,Government Employed,Self Employed,124622,No,0.6610330826447894
83761,Maternity Benefit,Female,22,Married,Andhra Pradesh,Rural,General,No,Yes,BPL,No,Unemployed,Engineer,129701,Yes,0.9106750443010798
59168,Sukanya Samriddhi Yojana,Female,3,Unmarried,Telangana,Rural,General,No,No,BPL,No,Government Employed,None,18732,No,0.7369903967557617
58859,Post Matric Scholarship for SC Students,Male,17,Unmarried,Telangana,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,131266,No,0.7616241636874199
46179,Pradhan Mantri Awas Yojana (Rural),Male,29,Widow,Rajasthan,Rural,SC,Yes,No,BPL,No,Unemployed,Doctor,97809,Yes,1.0
39190,Pradhan Mantri Awas Yojana (Rural),Other,25,Divorced,Kerala,Rural,General,Yes,Yes,BPL,Yes,Self Employed,Student,88602,Yes,1.0
39768,PMGDISHA,Male,30,Widow,Telangana,Rural,OBC,No,Yes,APL,Yes,Unemployed,Student,1732666,Yes,0.8915619609683771
56353,Van Dhan Yojana,Male,22,Married,Tamil Nadu,Rural,ST,Yes,Yes,APL,No,Private Employed,Engineer,595696,No,0.822468125797725
57289,Start-up Village Entrepreneurship Programme,Female,24,Widow,Karnataka,Rural,ST,Yes,Yes,APL,No,Self Employed,Farmer,1490145,Yes,1.0
95925,Pradhan Mantri Gramin Awaas Yojana,Other,30,Widow,Maharashtra,Rural,ST,No,Yes,BPL,No,Unemployed,Software Engineer,96376,Yes,1.0
28512,Maternity Benefit,Female,18,Married,Bihar,Urban,General,No,No,APL,No,Government Employed,Teacher,1360096,No,0.48456580500486135
60364,PMGDISHA,Male,36,Widow,Delhi,Rural,SC,Yes,Yes,APL,No,Employed,Shopkeeper,1857050,No,0.9026135321043137
76303,Pradhan Mantri Awas Yojana (Rural),Female,36,Widow,Uttar Pradesh,Rural,ST,Yes,No,BPL,No,Private Employed,Engineer,56660,No,0.8731676540535714
96616,Ayushman Bharat (PM-JAY),Female,27,Married,Uttar Pradesh,Rural,ST,No,No,BPL,No,Self Employed,Engineer,83829,Yes,0.9382240194470451
96909,Ayushman Bharat (PM-JAY),Female,44,Unmarried,Karnataka,Rural,General,Yes,Yes,BPL,No,Unemployed,Engineer,102914,No,0.9168784168604842
12950,Van Dhan Yojana,Other,23,Divorced,Maharashtra,Rural,ST,Yes,No,BPL,No,Self Employed,Labourer,55898,Yes,0.9968513180489998
86605,Pradhan Mantri Gramin Awaas Yojana,Female,34,Unmarried,Uttar Pradesh,Rural,ST,No,Yes,BPL,No,Employed,Unemployed,57027,Yes,1.0
62502,Pradhan Mantri Awas Yojana (Rural),Male,47,Widow,Uttar Pradesh,Rural,ST,No,Yes,BPL,No,Self Employed,Unemployed,35599,No,1.0
83638,Small Business Loan,Male,48,Widow,Delhi,Urban,SC,Yes,No,APL,No,Self Employed,Auto Driver,177631,No,0.7999726791767917
51874,Small Business Loan,Female,59,Widow,Maharashtra,Rural,OBC,No,Yes,APL,No,Self Employed,Auto Driver,841886,Yes,0.845803849079182
40981,PM-KISAN,Male,34,Widow,Bihar,Rural,ST,Yes,No,BPL,No,Self Employed,Farmer,68063,No,1.0
14139,Small Business Loan,Other,21,Married,Maharashtra,Urban,OBC,Yes,Yes,BPL,No,Self Employed,Shopkeeper,101144,Yes,1.0
63870,Van Dhan Yojana,Female,48,Divorced,Andhra Pradesh,Rural,ST,Yes,No,BPL,No,Government Employed,Software Engineer,30379,No,1.0
34537,National Health Mission,Female,27,Divorced,Kerala,Rural,General,No,No,APL,No,Private Employed,Engineer,1026974,Yes,0.4901639061718425
59453,PMGDISHA,Other,47,Divorced,Telangana,Rural,ST,No,No,APL,No,Self Employed,Doctor,281209,Yes,0.7261569825323195
96908,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,28,Married,Bihar,Urban,ST,No,Yes,BPL,No,Government Employed,Farmer,58838,No,1.0
12271,Small Business Loan,Female,58,Married,Andhra Pradesh,Rural,ST,No,No,BPL,No,Self Employed,Shopkeeper,114577,No,0.8567495878534201
59917,Pradhan Mantri Awas Yojana (Rural),Female,48,Divorced,Rajasthan,Rural,General,Yes,No,BPL,No,Private Employed,Unemployed,107730,Yes,0.7884712310901436
11513,Farmer Support,Male,54,Unmarried,Rajasthan,Rural,SC,Yes,No,APL,No,Self Employed,Farmer,1457288,Yes,0.605267285736187
32640,PMGDISHA,Male,32,Unmarried,Kerala,Rural,General,No,Yes,APL,No,Employed,Farmer,1795383,Yes,0.7653145016211095
61406,National Fellowship for OBC Students,Male,27,Widow,Kerala,Rural,OBC,Yes,No,BPL,Yes,Unemployed,Student,149702,No,0.791642552750161
89657,Post Matric Scholarship for SC Students,Male,19,Unmarried,Maharashtra,Rural,SC,Yes,Yes,BPL,Yes,Unemployed,Student,95548,No,0.9309309413041338
